campaign_id,customer_id,channel,click,timestamp
AcceptedCmp1,535,email,0,2024-12-03T22:22:00
AcceptedCmp1,5268,email,0,2024-12-30T14:40:00
AcceptedCmp1,273,email,0,2024-12-30T14:48:00
AcceptedCmp1,4452,email,1,2024-12-24T06:45:00
AcceptedCmp1,8504,email,0,2024-12-18T18:29:00
AcceptedCmp1,771,email,0,2024-12-17T02:29:00
AcceptedCmp1,8996,email,0,2024-12-14T12:11:00
AcceptedCmp1,9235,email,0,2024-12-10T02:52:00
AcceptedCmp1,5798,email,0,2024-12-10T09:55:00
AcceptedCmp1,11178,email,0,2024-12-13T07:08:00
AcceptedCmp1,2230,email,0,2024-12-01T17:28:00
AcceptedCmp1,7516,email,0,2024-12-16T07:00:00
AcceptedCmp1,7247,email,0,2024-12-30T10:39:00
AcceptedCmp1,11100,email,0,2024-12-05T05:44:00
AcceptedCmp1,4646,email,1,2024-12-17T21:18:00
AcceptedCmp1,3037,email,0,2024-12-12T22:00:00
AcceptedCmp1,1473,email,0,2024-12-05T08:10:00
AcceptedCmp1,1016,email,0,2024-12-15T14:45:00
AcceptedCmp1,4518,email,0,2024-12-12T09:45:00
AcceptedCmp1,9370,email,0,2024-12-07T23:40:00
AcceptedCmp1,8908,email,0,2024-12-23T15:41:00
AcceptedCmp1,8373,email,0,2024-12-05T00:23:00
AcceptedCmp1,7533,email,0,2024-12-22T06:28:00
AcceptedCmp1,2683,email,0,2024-12-02T23:39:00
AcceptedCmp1,3629,email,0,2024-12-25T15:01:00
AcceptedCmp1,10991,email,0,2024-12-20T11:56:00
AcceptedCmp1,5077,email,0,2024-12-30T22:40:00
AcceptedCmp1,7431,email,0,2024-12-13T04:05:00
AcceptedCmp1,3267,email,0,2024-12-13T23:09:00
AcceptedCmp1,999,email,0,2024-12-25T08:25:00
AcceptedCmp1,9215,email,0,2024-12-24T21:02:00
AcceptedCmp1,2286,email,0,2024-12-06T19:57:00
AcceptedCmp1,1592,email,1,2024-12-08T10:12:00
AcceptedCmp1,367,email,0,2024-12-05T23:47:00
AcceptedCmp1,5234,email,0,2024-12-10T17:12:00
AcceptedCmp1,9862,email,0,2024-12-07T07:48:00
AcceptedCmp1,9805,email,0,2024-12-23T12:44:00
AcceptedCmp1,6205,email,0,2024-12-08T11:35:00
AcceptedCmp1,8442,email,0,2024-12-26T01:38:00
AcceptedCmp1,7386,email,0,2024-12-24T19:00:00
AcceptedCmp1,7215,email,1,2024-12-29T06:50:00
AcceptedCmp1,1491,email,0,2024-12-19T15:44:00
AcceptedCmp1,11071,email,0,2024-12-10T21:13:00
AcceptedCmp1,3381,email,0,2024-12-16T13:27:00
AcceptedCmp1,8268,email,0,2024-12-02T06:33:00
AcceptedCmp1,11051,email,0,2024-12-16T02:39:00
AcceptedCmp1,8026,email,0,2024-12-06T18:40:00
AcceptedCmp1,433,email,0,2024-12-29T07:28:00
AcceptedCmp1,9597,email,0,2024-12-23T13:21:00
AcceptedCmp1,1295,email,0,2024-12-19T10:16:00
AcceptedCmp1,5290,email,0,2024-12-16T10:58:00
AcceptedCmp1,1685,email,0,2024-12-05T18:01:00
AcceptedCmp1,5342,email,0,2024-12-11T00:22:00
AcceptedCmp1,9579,email,0,2024-12-26T03:02:00
AcceptedCmp1,7660,email,0,2024-12-24T14:44:00
AcceptedCmp1,1461,email,0,2024-12-17T07:18:00
AcceptedCmp1,821,email,0,2024-12-18T11:28:00
AcceptedCmp1,11084,email,0,2024-12-29T04:51:00
AcceptedCmp1,8690,email,0,2024-12-08T11:35:00
AcceptedCmp1,2937,email,0,2024-12-13T00:28:00
AcceptedCmp1,9701,email,0,2024-12-23T04:44:00
AcceptedCmp1,9949,email,0,2024-12-24T13:31:00
AcceptedCmp1,10837,email,0,2024-12-28T19:08:00
AcceptedCmp1,3120,email,0,2024-12-14T16:00:00
AcceptedCmp1,5885,email,0,2024-12-20T10:12:00
AcceptedCmp1,4050,email,0,2024-12-04T07:25:00
AcceptedCmp1,3830,email,0,2024-12-14T05:10:00
AcceptedCmp1,7987,email,0,2024-12-24T23:59:00
AcceptedCmp1,7798,email,0,2024-12-16T08:39:00
AcceptedCmp1,92,email,0,2024-12-06T05:18:00
AcceptedCmp1,7055,email,0,2024-12-17T02:41:00
AcceptedCmp1,10240,email,0,2024-12-09T11:14:00
AcceptedCmp1,3025,email,0,2024-12-31T15:04:00
AcceptedCmp1,9283,email,0,2024-12-03T11:42:00
AcceptedCmp1,9970,email,0,2024-12-13T13:02:00
AcceptedCmp1,2730,email,0,2024-12-08T15:37:00
AcceptedCmp1,2795,email,0,2024-12-03T18:05:00
AcceptedCmp1,9260,email,0,2024-12-25T18:02:00
AcceptedCmp1,8182,email,0,2024-12-31T03:58:00
AcceptedCmp1,10095,email,0,2024-12-21T18:46:00
AcceptedCmp1,8475,email,0,2024-12-01T20:05:00
AcceptedCmp1,4370,email,0,2024-12-22T09:37:00
AcceptedCmp1,10573,email,0,2024-12-19T10:37:00
AcceptedCmp1,3712,email,0,2024-12-17T19:40:00
AcceptedCmp1,6637,email,0,2024-12-15T23:07:00
AcceptedCmp1,3152,email,0,2024-12-13T15:21:00
AcceptedCmp1,5610,email,0,2024-12-15T22:46:00
AcceptedCmp1,6460,email,0,2024-12-24T11:30:00
AcceptedCmp1,1349,email,0,2024-12-13T06:50:00
AcceptedCmp1,1880,email,0,2024-12-29T07:08:00
AcceptedCmp1,641,email,0,2024-12-31T11:53:00
AcceptedCmp1,8717,email,0,2024-12-21T13:09:00
AcceptedCmp1,10314,email,1,2024-12-15T10:37:00
AcceptedCmp1,10854,email,0,2024-12-01T11:55:00
AcceptedCmp1,10492,email,0,2024-12-19T02:22:00
AcceptedCmp1,6935,email,1,2024-12-03T21:38:00
AcceptedCmp1,7698,email,0,2024-12-28T04:52:00
AcceptedCmp1,3559,email,0,2024-12-17T07:16:00
AcceptedCmp1,10562,email,0,2024-12-30T10:37:00
AcceptedCmp1,10796,email,0,2024-12-30T16:55:00
AcceptedCmp1,2563,email,0,2024-12-18T00:11:00
AcceptedCmp1,3518,email,0,2024-12-13T17:46:00
AcceptedCmp1,5823,email,0,2024-12-20T04:42:00
AcceptedCmp1,3934,email,0,2024-12-07T04:55:00
AcceptedCmp1,6982,email,0,2024-12-05T03:40:00
AcceptedCmp1,6431,email,0,2024-12-14T17:59:00
AcceptedCmp1,9733,email,0,2024-12-19T19:39:00
AcceptedCmp1,5602,email,0,2024-12-12T06:51:00
AcceptedCmp1,7829,email,0,2024-12-31T16:25:00
AcceptedCmp1,1324,email,0,2024-12-28T06:46:00
AcceptedCmp1,326,email,0,2024-12-30T03:47:00
AcceptedCmp1,7224,email,0,2024-12-31T21:23:00
AcceptedCmp1,6999,email,0,2024-12-27T19:44:00
AcceptedCmp1,9938,email,0,2024-12-22T01:09:00
AcceptedCmp1,6422,email,0,2024-12-18T06:16:00
AcceptedCmp1,3182,email,0,2024-12-16T08:07:00
AcceptedCmp1,7300,email,0,2024-12-12T16:16:00
AcceptedCmp1,10424,email,0,2024-12-05T01:04:00
AcceptedCmp1,8727,email,0,2024-12-01T13:38:00
AcceptedCmp1,2798,email,1,2024-12-27T03:13:00
AcceptedCmp1,1030,email,0,2024-12-15T00:00:00
AcceptedCmp1,624,email,0,2024-12-09T07:05:00
AcceptedCmp1,5176,email,0,2024-12-14T19:57:00
AcceptedCmp1,5552,email,0,2024-12-29T19:53:00
AcceptedCmp1,868,email,0,2024-12-13T20:52:00
AcceptedCmp1,380,email,0,2024-12-08T19:23:00
AcceptedCmp1,2677,email,0,2024-12-02T05:41:00
AcceptedCmp1,6521,email,0,2024-12-23T22:49:00
AcceptedCmp1,6927,email,0,2024-12-10T06:02:00
AcceptedCmp1,2877,email,0,2024-12-06T16:21:00
AcceptedCmp1,0,email,0,2024-12-15T23:09:00
AcceptedCmp1,1584,email,0,2024-12-22T00:07:00
AcceptedCmp1,7264,email,0,2024-12-06T16:44:00
AcceptedCmp1,6274,email,0,2024-12-30T05:37:00
AcceptedCmp1,1377,email,0,2024-12-29T01:23:00
AcceptedCmp1,454,email,0,2024-12-25T03:44:00
AcceptedCmp1,1755,email,0,2024-12-04T12:29:00
AcceptedCmp1,2075,email,0,2024-12-10T09:38:00
AcceptedCmp1,4785,email,0,2024-12-10T12:19:00
AcceptedCmp1,9076,email,0,2024-12-17T22:22:00
AcceptedCmp1,7079,email,0,2024-12-25T00:55:00
AcceptedCmp1,4653,email,0,2024-12-30T06:50:00
AcceptedCmp1,7375,email,0,2024-12-01T08:18:00
AcceptedCmp1,709,email,0,2024-12-12T01:34:00
AcceptedCmp1,460,email,0,2024-12-16T21:23:00
AcceptedCmp1,3726,email,0,2024-12-13T01:16:00
AcceptedCmp1,6798,email,0,2024-12-15T23:07:00
AcceptedCmp1,5341,email,0,2024-12-28T12:55:00
AcceptedCmp1,1606,email,0,2024-12-27T09:46:00
AcceptedCmp1,9617,email,0,2024-12-05T04:21:00
AcceptedCmp1,3233,email,0,2024-12-26T08:52:00
AcceptedCmp1,89,email,0,2024-12-22T20:20:00
AcceptedCmp1,2936,email,0,2024-12-11T08:55:00
AcceptedCmp1,9449,email,0,2024-12-02T02:08:00
AcceptedCmp1,7297,email,0,2024-12-13T14:22:00
AcceptedCmp1,11004,email,0,2024-12-08T16:50:00
AcceptedCmp1,313,email,0,2024-12-26T22:09:00
AcceptedCmp1,9940,email,0,2024-12-23T12:51:00
AcceptedCmp1,10735,email,0,2024-12-31T02:04:00
AcceptedCmp1,9529,email,1,2024-12-09T19:53:00
AcceptedCmp1,6439,email,0,2024-12-23T01:49:00
AcceptedCmp1,7411,email,0,2024-12-02T09:01:00
AcceptedCmp1,2176,email,1,2024-12-20T22:17:00
AcceptedCmp1,9265,email,0,2024-12-19T14:38:00
AcceptedCmp1,8867,email,0,2024-12-07T19:14:00
AcceptedCmp1,8932,email,0,2024-12-28T04:34:00
AcceptedCmp1,10236,email,0,2024-12-08T00:22:00
AcceptedCmp1,6340,email,0,2024-12-18T03:12:00
AcceptedCmp1,10089,email,1,2024-12-02T13:14:00
AcceptedCmp1,2227,email,0,2024-12-31T11:54:00
AcceptedCmp1,10992,email,0,2024-12-02T07:28:00
AcceptedCmp1,5304,email,0,2024-12-27T03:38:00
AcceptedCmp1,309,email,0,2024-12-05T18:13:00
AcceptedCmp1,3406,email,0,2024-12-14T14:22:00
AcceptedCmp1,2661,email,0,2024-12-15T09:30:00
AcceptedCmp1,3153,email,0,2024-12-10T22:44:00
AcceptedCmp1,10264,email,0,2024-12-19T10:23:00
AcceptedCmp1,1184,email,0,2024-12-13T03:08:00
AcceptedCmp1,4200,email,0,2024-12-25T22:45:00
AcceptedCmp1,9396,email,0,2024-12-26T04:05:00
AcceptedCmp1,2387,email,0,2024-12-11T09:37:00
AcceptedCmp1,6690,email,0,2024-12-23T07:15:00
AcceptedCmp1,1225,email,0,2024-12-24T19:29:00
AcceptedCmp1,9703,email,0,2024-12-12T16:25:00
AcceptedCmp1,291,email,0,2024-12-28T22:21:00
AcceptedCmp1,4557,email,0,2024-12-13T03:47:00
AcceptedCmp1,2379,email,0,2024-12-15T09:51:00
AcceptedCmp1,5726,email,0,2024-12-30T07:47:00
AcceptedCmp1,3066,email,0,2024-12-22T12:58:00
AcceptedCmp1,6336,email,0,2024-12-11T01:56:00
AcceptedCmp1,10967,email,0,2024-12-14T11:40:00
AcceptedCmp1,2304,email,0,2024-12-31T10:32:00
AcceptedCmp1,3445,email,0,2024-12-03T14:44:00
AcceptedCmp1,7828,email,0,2024-12-01T00:31:00
AcceptedCmp1,3762,email,1,2024-12-02T00:07:00
AcceptedCmp1,4391,email,0,2024-12-15T00:18:00
AcceptedCmp1,4669,email,0,2024-12-03T21:56:00
AcceptedCmp1,10144,email,0,2024-12-19T06:10:00
AcceptedCmp1,8652,email,0,2024-12-09T21:42:00
AcceptedCmp1,1672,email,0,2024-12-06T13:33:00
AcceptedCmp1,8962,email,0,2024-12-16T14:52:00
AcceptedCmp1,9974,email,0,2024-12-20T19:38:00
AcceptedCmp1,10983,email,0,2024-12-01T13:15:00
AcceptedCmp1,8148,email,0,2024-12-14T20:44:00
AcceptedCmp1,10102,email,0,2024-12-27T03:09:00
AcceptedCmp1,4697,email,0,2024-12-05T14:35:00
AcceptedCmp1,9262,email,0,2024-12-29T05:55:00
AcceptedCmp1,7254,email,0,2024-12-02T15:57:00
AcceptedCmp1,4543,email,0,2024-12-09T21:15:00
AcceptedCmp1,4927,email,0,2024-12-29T16:29:00
AcceptedCmp1,10451,email,0,2024-12-31T18:50:00
AcceptedCmp1,2926,email,0,2024-12-12T12:35:00
AcceptedCmp1,2874,email,0,2024-12-16T04:28:00
AcceptedCmp1,9738,email,0,2024-12-03T06:39:00
AcceptedCmp1,7119,email,0,2024-12-22T00:59:00
AcceptedCmp1,3924,email,0,2024-12-12T17:25:00
AcceptedCmp1,5827,email,0,2024-12-10T01:17:00
AcceptedCmp1,5596,email,0,2024-12-13T06:01:00
AcceptedCmp1,10812,email,0,2024-12-04T15:00:00
AcceptedCmp1,1717,email,0,2024-12-23T15:23:00
AcceptedCmp1,9491,email,0,2024-12-17T03:03:00
AcceptedCmp1,9274,email,1,2024-12-05T09:22:00
AcceptedCmp1,6609,email,0,2024-12-01T19:02:00
AcceptedCmp1,6963,email,0,2024-12-19T15:08:00
AcceptedCmp1,4440,email,0,2024-12-23T09:28:00
AcceptedCmp1,1379,email,0,2024-12-12T08:58:00
AcceptedCmp1,10032,email,0,2024-12-20T19:45:00
AcceptedCmp1,2826,email,0,2024-12-29T18:19:00
AcceptedCmp1,2437,email,1,2024-12-30T12:32:00
AcceptedCmp1,6320,email,0,2024-12-30T17:35:00
AcceptedCmp1,3050,email,0,2024-12-16T21:28:00
AcceptedCmp1,231,email,0,2024-12-05T17:12:00
AcceptedCmp1,2392,email,0,2024-12-19T12:54:00
AcceptedCmp1,9478,email,0,2024-12-03T19:17:00
AcceptedCmp1,113,email,0,2024-12-20T03:57:00
AcceptedCmp1,2863,email,1,2024-12-07T07:58:00
AcceptedCmp1,1802,email,0,2024-12-19T00:24:00
AcceptedCmp1,520,email,0,2024-12-02T05:29:00
AcceptedCmp1,8275,email,0,2024-12-16T18:40:00
AcceptedCmp1,9750,email,0,2024-12-10T11:48:00
AcceptedCmp1,2607,email,0,2024-12-20T11:44:00
AcceptedCmp1,7214,email,0,2024-12-27T08:18:00
AcceptedCmp1,5835,email,0,2024-12-22T10:55:00
AcceptedCmp1,3896,email,0,2024-12-08T08:24:00
AcceptedCmp1,10350,email,0,2024-12-13T12:03:00
AcceptedCmp1,7786,email,0,2024-12-04T16:23:00
AcceptedCmp1,2861,email,0,2024-12-21T04:39:00
AcceptedCmp1,663,email,0,2024-12-08T19:06:00
AcceptedCmp1,10675,email,0,2024-12-12T14:17:00
AcceptedCmp1,2521,email,0,2024-12-08T03:17:00
AcceptedCmp1,9592,email,0,2024-12-18T01:17:00
AcceptedCmp1,10151,email,0,2024-12-06T08:24:00
AcceptedCmp1,7381,email,1,2024-12-06T09:04:00
AcceptedCmp1,4099,email,0,2024-12-13T12:54:00
AcceptedCmp1,9560,email,0,2024-12-12T20:05:00
AcceptedCmp1,1150,email,0,2024-12-16T05:03:00
AcceptedCmp1,10172,email,0,2024-12-05T10:50:00
AcceptedCmp1,11191,email,0,2024-12-07T14:04:00
AcceptedCmp1,9707,email,0,2024-12-02T04:41:00
AcceptedCmp1,6245,email,0,2024-12-11T20:11:00
AcceptedCmp1,8234,email,0,2024-12-11T08:07:00
AcceptedCmp1,1411,email,0,2024-12-23T09:37:00
AcceptedCmp1,8553,email,0,2024-12-06T16:03:00
AcceptedCmp1,1826,email,0,2024-12-25T16:34:00
AcceptedCmp1,8842,email,0,2024-12-24T05:53:00
AcceptedCmp1,11030,email,0,2024-12-23T22:32:00
AcceptedCmp1,2579,email,0,2024-12-01T21:11:00
AcceptedCmp1,175,email,0,2024-12-10T11:57:00
AcceptedCmp1,9185,email,0,2024-12-12T05:31:00
AcceptedCmp1,11056,email,0,2024-12-01T23:40:00
AcceptedCmp1,9365,email,0,2024-12-12T07:02:00
AcceptedCmp1,6201,email,0,2024-12-16T15:35:00
AcceptedCmp1,2061,email,0,2024-12-15T22:50:00
AcceptedCmp1,6184,email,0,2024-12-27T01:04:00
AcceptedCmp1,6142,email,0,2024-12-15T12:57:00
AcceptedCmp1,4107,email,0,2024-12-12T11:44:00
AcceptedCmp1,7274,email,0,2024-12-10T02:07:00
AcceptedCmp1,9336,email,0,2024-12-26T00:38:00
AcceptedCmp1,2958,email,0,2024-12-21T23:49:00
AcceptedCmp1,933,email,0,2024-12-05T11:14:00
AcceptedCmp1,5837,email,0,2024-12-20T02:30:00
AcceptedCmp1,10704,email,0,2024-12-10T02:43:00
AcceptedCmp1,5125,email,0,2024-12-27T01:45:00
AcceptedCmp1,4432,email,0,2024-12-02T13:28:00
AcceptedCmp1,5955,email,0,2024-12-08T09:52:00
AcceptedCmp1,2928,email,0,2024-12-11T19:03:00
AcceptedCmp1,5680,email,0,2024-12-01T21:18:00
AcceptedCmp1,10313,email,0,2024-12-28T12:08:00
AcceptedCmp1,2557,email,0,2024-12-18T06:57:00
AcceptedCmp1,1245,email,0,2024-12-26T16:54:00
AcceptedCmp1,1519,email,0,2024-12-06T19:09:00
AcceptedCmp1,10703,email,0,2024-12-04T12:53:00
AcceptedCmp1,1726,email,0,2024-12-02T04:54:00
AcceptedCmp1,4459,email,0,2024-12-20T08:56:00
AcceptedCmp1,1729,email,0,2024-12-26T01:04:00
AcceptedCmp1,1517,email,0,2024-12-26T14:11:00
AcceptedCmp1,2098,email,0,2024-12-18T17:32:00
AcceptedCmp1,9543,email,0,2024-12-17T16:07:00
AcceptedCmp1,6878,email,0,2024-12-01T22:48:00
AcceptedCmp1,3310,email,0,2024-12-22T02:40:00
AcceptedCmp1,2724,email,0,2024-12-10T00:02:00
AcceptedCmp1,948,email,0,2024-12-29T00:42:00
AcceptedCmp1,6720,email,0,2024-12-11T16:04:00
AcceptedCmp1,6202,email,0,2024-12-07T06:16:00
AcceptedCmp1,2066,email,0,2024-12-07T08:33:00
AcceptedCmp1,9799,email,0,2024-12-13T07:27:00
AcceptedCmp1,8318,email,0,2024-12-28T22:30:00
AcceptedCmp1,5642,email,0,2024-12-15T07:21:00
AcceptedCmp1,2669,email,0,2024-12-22T17:18:00
AcceptedCmp1,455,email,0,2024-12-30T00:45:00
AcceptedCmp1,7683,email,0,2024-12-16T00:19:00
AcceptedCmp1,3428,email,0,2024-12-07T10:55:00
AcceptedCmp1,7414,email,0,2024-12-06T16:42:00
AcceptedCmp1,6354,email,0,2024-12-30T07:59:00
AcceptedCmp1,798,email,0,2024-12-04T00:23:00
AcceptedCmp1,8213,email,0,2024-12-20T20:21:00
AcceptedCmp1,2488,email,0,2024-12-24T20:06:00
AcceptedCmp1,9999,email,0,2024-12-31T05:18:00
AcceptedCmp1,7617,email,0,2024-12-21T03:19:00
AcceptedCmp1,615,email,0,2024-12-28T09:43:00
AcceptedCmp1,2552,email,0,2024-12-26T05:10:00
AcceptedCmp1,194,email,0,2024-12-30T18:03:00
AcceptedCmp1,3645,email,0,2024-12-21T05:39:00
AcceptedCmp1,8890,email,0,2024-12-15T00:43:00
AcceptedCmp1,5049,email,0,2024-12-12T22:40:00
AcceptedCmp1,9973,email,0,2024-12-14T03:58:00
AcceptedCmp1,7301,email,0,2024-12-27T23:55:00
AcceptedCmp1,10882,email,0,2024-12-24T18:03:00
AcceptedCmp1,7030,email,1,2024-12-01T21:19:00
AcceptedCmp1,7422,email,0,2024-12-30T15:04:00
AcceptedCmp1,3523,email,0,2024-12-08T21:33:00
AcceptedCmp1,7106,email,0,2024-12-11T18:24:00
AcceptedCmp1,6504,email,0,2024-12-25T22:01:00
AcceptedCmp1,5067,email,1,2024-12-23T07:55:00
AcceptedCmp1,4216,email,1,2024-12-24T03:42:00
AcceptedCmp1,8581,email,0,2024-12-09T23:50:00
AcceptedCmp1,5929,email,0,2024-12-07T11:52:00
AcceptedCmp1,3129,email,0,2024-12-24T05:00:00
AcceptedCmp1,6528,email,0,2024-12-16T15:41:00
AcceptedCmp1,1361,email,0,2024-12-20T21:38:00
AcceptedCmp1,6932,email,0,2024-12-10T10:05:00
AcceptedCmp1,7284,email,0,2024-12-24T22:42:00
AcceptedCmp1,1340,email,1,2024-12-08T11:43:00
AcceptedCmp1,8746,email,1,2024-12-18T00:10:00
AcceptedCmp1,5987,email,0,2024-12-17T11:57:00
AcceptedCmp1,3767,email,0,2024-12-27T04:38:00
AcceptedCmp1,3725,email,1,2024-12-01T04:40:00
AcceptedCmp1,4324,email,0,2024-12-05T05:07:00
AcceptedCmp1,238,email,0,2024-12-20T16:01:00
AcceptedCmp1,6694,email,0,2024-12-23T23:03:00
AcceptedCmp1,498,email,0,2024-12-16T00:00:00
AcceptedCmp1,9347,email,0,2024-12-02T02:37:00
AcceptedCmp1,9699,email,0,2024-12-24T02:32:00
AcceptedCmp1,10664,email,0,2024-12-16T22:12:00
AcceptedCmp1,5455,email,0,2024-12-10T21:37:00
AcceptedCmp1,456,email,0,2024-12-10T12:57:00
AcceptedCmp1,5012,email,0,2024-12-05T21:11:00
AcceptedCmp1,7495,email,0,2024-12-19T16:04:00
AcceptedCmp1,5029,email,0,2024-12-27T18:04:00
AcceptedCmp1,10642,email,0,2024-12-02T12:45:00
AcceptedCmp1,2106,email,0,2024-12-09T02:58:00
AcceptedCmp1,10364,email,0,2024-12-24T16:53:00
AcceptedCmp1,5954,email,0,2024-12-17T03:28:00
AcceptedCmp1,1137,email,1,2024-12-15T09:13:00
AcceptedCmp1,2541,email,0,2024-12-06T12:46:00
AcceptedCmp1,1142,email,0,2024-12-16T16:44:00
AcceptedCmp1,2276,email,0,2024-12-15T02:17:00
AcceptedCmp1,2807,email,0,2024-12-11T11:34:00
AcceptedCmp1,6471,email,0,2024-12-20T01:07:00
AcceptedCmp1,6131,email,0,2024-12-29T12:27:00
AcceptedCmp1,6233,email,0,2024-12-08T01:50:00
AcceptedCmp1,4148,email,0,2024-12-08T19:11:00
AcceptedCmp1,4947,email,1,2024-12-16T06:34:00
AcceptedCmp1,3225,email,0,2024-12-01T15:40:00
AcceptedCmp1,7540,email,0,2024-12-18T08:48:00
AcceptedCmp1,10648,email,0,2024-12-29T03:28:00
AcceptedCmp1,1992,email,1,2024-12-23T12:33:00
AcceptedCmp1,7851,email,0,2024-12-14T09:37:00
AcceptedCmp1,8594,email,0,2024-12-20T09:24:00
AcceptedCmp1,7059,email,0,2024-12-12T13:51:00
AcceptedCmp1,2815,email,0,2024-12-25T18:53:00
AcceptedCmp1,2416,email,0,2024-12-07T22:33:00
